student_id,school_id,assessment_name,assessment_date,score,max_score,passed
STU03974,SCH096,Midterm,2025-09-18,98.5,100,True
STU03974,SCH096,Unit 3,2025-10-06,92.0,100,True
STU03974,SCH096,Final,2025-10-26,100.0,100,True
STU03975,SCH005,Diagnostic,2025-08-04,92.5,100,True
STU03975,SCH005,Unit 1,2025-08-19,92.7,100,True
STU03975,SCH005,Unit 2,2025-09-02,100.0,100,True
STU03975,SCH005,Midterm,2025-09-18,100.0,100,True
STU03975,SCH005,Unit 3,2025-10-06,100.0,100,True
STU03975,SCH005,Final,2025-10-26,100.0,100,True
STU03976,SCH027,Diagnostic,2025-08-04,100.0,100,True
STU03976,SCH027,Unit 1,2025-08-19,100.0,100,True
STU03976,SCH027,Unit 2,2025-09-02,100.0,100,True
STU03976,SCH027,Midterm,2025-09-18,100.0,100,True
STU03976,SCH027,Unit 3,2025-10-06,100.0,100,True
STU03976,SCH027,Final,2025-10-26,100.0,100,True
STU03977,SCH094,Diagnostic,2025-08-04,87.6,100,True
STU03977,SCH094,Unit 1,2025-08-19,100.0,100,True
STU03977,SCH094,Unit 2,2025-09-02,83.3,100,True
STU03977,SCH094,Midterm,2025-09-18,99.3,100,True
STU03977,SCH094,Unit 3,2025-10-06,96.4,100,True
STU03977,SCH094,Final,2025-10-26,100.0,100,True
STU03978,SCH044,Diagnostic,2025-08-04,100.0,100,True
STU03978,SCH044,Unit 1,2025-08-19,100.0,100,True
STU03978,SCH044,Unit 2,2025-09-02,100.0,100,True
STU03978,SCH044,Midterm,2025-09-18,100.0,100,True
STU03978,SCH044,Unit 3,2025-10-06,100.0,100,True
STU03978,SCH044,Final,2025-10-26,100.0,100,True
STU03979,SCH083,Diagnostic,2025-08-04,100.0,100,True
STU03979,SCH083,Unit 1,2025-08-19,88.2,100,True
STU03979,SCH083,Unit 2,2025-09-02,100.0,100,True
STU03979,SCH083,Midterm,2025-09-18,99.8,100,True
STU03979,SCH083,Unit 3,2025-10-06,100.0,100,True
STU03979,SCH083,Final,2025-10-26,100.0,100,True
STU03980,SCH034,Diagnostic,2025-08-04,100.0,100,True
STU03980,SCH034,Unit 1,2025-08-19,95.8,100,True
STU03980,SCH034,Unit 2,2025-09-02,89.6,100,True
STU03980,SCH034,Midterm,2025-09-18,89.2,100,True
STU03980,SCH034,Unit 3,2025-10-06,100.0,100,True
STU03980,SCH034,Final,2025-10-26,100.0,100,True
STU03981,SCH031,Diagnostic,2025-08-04,72.5,100,True
STU03981,SCH031,Unit 1,2025-08-19,82.4,100,True
STU03981,SCH031,Unit 2,2025-09-02,96.9,100,True
STU03981,SCH031,Midterm,2025-09-18,99.0,100,True
STU03981,SCH031,Unit 3,2025-10-06,97.7,100,True
STU03981,SCH031,Final,2025-10-26,98.9,100,True
STU03982,SCH042,Diagnostic,2025-08-04,82.9,100,True
STU03982,SCH042,Unit 1,2025-08-19,84.8,100,True
STU03982,SCH042,Unit 2,2025-09-02,93.0,100,True
STU03982,SCH042,Midterm,2025-09-18,92.2,100,True
STU03982,SCH042,Unit 3,2025-10-06,98.7,100,True
STU03982,SCH042,Final,2025-10-26,100.0,100,True
STU03983,SCH028,Diagnostic,2025-08-04,89.0,100,True
STU03983,SCH028,Unit 1,2025-08-19,83.8,100,True
STU03983,SCH028,Unit 2,2025-09-02,100.0,100,True
STU03983,SCH028,Midterm,2025-09-18,100.0,100,True
STU03983,SCH028,Unit 3,2025-10-06,100.0,100,True
STU03983,SCH028,Final,2025-10-26,100.0,100,True
STU03984,SCH078,Diagnostic,2025-08-04,47.8,100,False
STU03984,SCH078,Unit 1,2025-08-19,37.8,100,False
STU03984,SCH078,Unit 2,2025-09-02,40.3,100,False
STU03984,SCH078,Midterm,2025-09-18,65.8,100,True
STU03984,SCH078,Unit 3,2025-10-06,73.2,100,True
STU03984,SCH078,Final,2025-10-26,61.1,100,True
STU03985,SCH053,Diagnostic,2025-08-04,41.9,100,False
STU03985,SCH053,Unit 1,2025-08-19,67.5,100,True
STU03985,SCH053,Unit 2,2025-09-02,57.7,100,False
STU03985,SCH053,Midterm,2025-09-18,73.2,100,True
STU03985,SCH053,Unit 3,2025-10-06,81.9,100,True
STU03986,SCH084,Diagnostic,2025-08-04,94.9,100,True
STU03986,SCH084,Unit 1,2025-08-19,86.7,100,True
STU03986,SCH084,Unit 2,2025-09-02,95.3,100,True
STU03986,SCH084,Midterm,2025-09-18,99.1,100,True
STU03986,SCH084,Unit 3,2025-10-06,97.3,100,True
STU03986,SCH084,Final,2025-10-26,100.0,100,True
STU03987,SCH065,Diagnostic,2025-08-04,82.3,100,True
STU03987,SCH065,Unit 1,2025-08-19,78.9,100,True
STU03987,SCH065,Unit 2,2025-09-02,65.3,100,True
STU03987,SCH065,Midterm,2025-09-18,85.1,100,True
STU03987,SCH065,Unit 3,2025-10-06,87.1,100,True
STU03987,SCH065,Final,2025-10-26,85.2,100,True
STU03988,SCH010,Diagnostic,2025-08-04,97.9,100,True
STU03988,SCH010,Unit 1,2025-08-19,100.0,100,True
STU03988,SCH010,Unit 2,2025-09-02,90.7,100,True
STU03988,SCH010,Midterm,2025-09-18,100.0,100,True
STU03988,SCH010,Unit 3,2025-10-06,100.0,100,True
STU03988,SCH010,Final,2025-10-26,100.0,100,True
STU03989,SCH054,Diagnostic,2025-08-04,65.2,100,True
STU03989,SCH054,Unit 1,2025-08-19,68.3,100,True
STU03989,SCH054,Unit 2,2025-09-02,71.2,100,True
STU03989,SCH054,Midterm,2025-09-18,88.5,100,True
STU03989,SCH054,Unit 3,2025-10-06,94.1,100,True
STU03989,SCH054,Final,2025-10-26,94.1,100,True
STU03990,SCH090,Diagnostic,2025-08-04,72.5,100,True
STU03990,SCH090,Unit 1,2025-08-19,94.0,100,True
STU03990,SCH090,Unit 2,2025-09-02,95.1,100,True
STU03990,SCH090,Midterm,2025-09-18,86.3,100,True
STU03990,SCH090,Unit 3,2025-10-06,90.3,100,True
STU03990,SCH090,Final,2025-10-26,100.0,100,True
STU03991,SCH052,Diagnostic,2025-08-04,64.6,100,True
STU03991,SCH052,Unit 1,2025-08-19,43.2,100,False
STU03991,SCH052,Unit 2,2025-09-02,79.4,100,True
STU03991,SCH052,Midterm,2025-09-18,57.8,100,False
STU03991,SCH052,Unit 3,2025-10-06,89.3,100,True
STU03991,SCH052,Final,2025-10-26,72.4,100,True
STU03992,SCH016,Diagnostic,2025-08-04,90.7,100,True
STU03992,SCH016,Unit 1,2025-08-19,100.0,100,True
STU03992,SCH016,Unit 2,2025-09-02,100.0,100,True
STU03992,SCH016,Midterm,2025-09-18,100.0,100,True
STU03992,SCH016,Unit 3,2025-10-06,100.0,100,True
STU03992,SCH016,Final,2025-10-26,100.0,100,True
STU03993,SCH085,Diagnostic,2025-08-04,65.4,100,True
STU03993,SCH085,Unit 1,2025-08-19,70.9,100,True
STU03993,SCH085,Unit 2,2025-09-02,59.6,100,False
STU03993,SCH085,Midterm,2025-09-18,51.6,100,False
STU03993,SCH085,Unit 3,2025-10-06,60.6,100,True
STU03993,SCH085,Final,2025-10-26,81.2,100,True
STU03994,SCH089,Diagnostic,2025-08-04,66.3,100,True
STU03994,SCH089,Unit 1,2025-08-19,75.4,100,True
STU03994,SCH089,Unit 2,2025-09-02,78.1,100,True
STU03994,SCH089,Midterm,2025-09-18,85.6,100,True
STU03995,SCH075,Diagnostic,2025-08-04,100.0,100,True
STU03995,SCH075,Unit 1,2025-08-19,100.0,100,True
STU03995,SCH075,Unit 2,2025-09-02,100.0,100,True
STU03995,SCH075,Midterm,2025-09-18,100.0,100,True
STU03995,SCH075,Unit 3,2025-10-06,100.0,100,True
STU03995,SCH075,Final,2025-10-26,100.0,100,True
STU03996,SCH018,Diagnostic,2025-08-04,61.7,100,True
STU03996,SCH018,Unit 1,2025-08-19,77.2,100,True
STU03996,SCH018,Unit 2,2025-09-02,80.0,100,True
STU03996,SCH018,Midterm,2025-09-18,83.1,100,True
STU03996,SCH018,Unit 3,2025-10-06,79.5,100,True
STU03996,SCH018,Final,2025-10-26,92.4,100,True
STU03997,SCH053,Diagnostic,2025-08-04,77.9,100,True
STU03997,SCH053,Unit 1,2025-08-19,90.2,100,True
STU03997,SCH053,Unit 2,2025-09-02,72.8,100,True
STU03998,SCH042,Diagnostic,2025-08-04,94.9,100,True
STU03998,SCH042,Unit 1,2025-08-19,100.0,100,True
STU03998,SCH042,Unit 2,2025-09-02,100.0,100,True
STU03998,SCH042,Midterm,2025-09-18,100.0,100,True
STU03998,SCH042,Unit 3,2025-10-06,100.0,100,True
STU03998,SCH042,Final,2025-10-26,100.0,100,True
STU03999,SCH039,Diagnostic,2025-08-04,67.8,100,True
STU03999,SCH039,Unit 1,2025-08-19,83.2,100,True
STU04000,SCH070,Diagnostic,2025-08-04,78.4,100,True
STU04000,SCH070,Unit 1,2025-08-19,100.0,100,True
STU04000,SCH070,Unit 2,2025-09-02,95.0,100,True
STU04000,SCH070,Midterm,2025-09-18,86.5,100,True
STU04000,SCH070,Unit 3,2025-10-06,98.5,100,True
STU04000,SCH070,Final,2025-10-26,100.0,100,True
STU04001,SCH094,Diagnostic,2025-08-04,100.0,100,True
STU04001,SCH094,Unit 1,2025-08-19,100.0,100,True
STU04001,SCH094,Unit 2,2025-09-02,100.0,100,True
STU04001,SCH094,Midterm,2025-09-18,100.0,100,True
STU04001,SCH094,Unit 3,2025-10-06,100.0,100,True
STU04001,SCH094,Final,2025-10-26,100.0,100,True
STU04002,SCH009,Diagnostic,2025-08-04,63.5,100,True
STU04002,SCH009,Unit 1,2025-08-19,69.3,100,True
STU04002,SCH009,Unit 2,2025-09-02,64.8,100,True
STU04002,SCH009,Midterm,2025-09-18,73.9,100,True
STU04002,SCH009,Unit 3,2025-10-06,85.0,100,True
STU04002,SCH009,Final,2025-10-26,77.3,100,True
STU04003,SCH087,Diagnostic,2025-08-04,53.6,100,False
STU04003,SCH087,Unit 1,2025-08-19,77.8,100,True
STU04003,SCH087,Unit 2,2025-09-02,66.2,100,True
STU04003,SCH087,Midterm,2025-09-18,57.3,100,False
STU04003,SCH087,Unit 3,2025-10-06,89.4,100,True
STU04003,SCH087,Final,2025-10-26,91.4,100,True
STU04004,SCH020,Diagnostic,2025-08-04,52.4,100,False
STU04004,SCH020,Unit 1,2025-08-19,40.2,100,False
STU04004,SCH020,Unit 2,2025-09-02,54.1,100,False
STU04005,SCH023,Diagnostic,2025-08-04,58.6,100,False
STU04005,SCH023,Unit 1,2025-08-19,55.5,100,False
STU04005,SCH023,Unit 2,2025-09-02,50.4,100,False
STU04005,SCH023,Midterm,2025-09-18,65.3,100,True
STU04005,SCH023,Unit 3,2025-10-06,62.8,100,True
STU04005,SCH023,Final,2025-10-26,63.8,100,True
STU04006,SCH079,Diagnostic,2025-08-04,72.5,100,True
STU04006,SCH079,Unit 1,2025-08-19,61.7,100,True
STU04006,SCH079,Unit 2,2025-09-02,71.2,100,True
STU04006,SCH079,Midterm,2025-09-18,74.0,100,True
STU04006,SCH079,Unit 3,2025-10-06,82.9,100,True
STU04006,SCH079,Final,2025-10-26,85.1,100,True
STU04007,SCH037,Diagnostic,2025-08-04,97.4,100,True
STU04007,SCH037,Unit 1,2025-08-19,100.0,100,True
STU04007,SCH037,Unit 2,2025-09-02,100.0,100,True
STU04007,SCH037,Midterm,2025-09-18,100.0,100,True
STU04007,SCH037,Unit 3,2025-10-06,100.0,100,True
STU04007,SCH037,Final,2025-10-26,98.5,100,True
STU04008,SCH031,Diagnostic,2025-08-04,23.5,100,False
STU04008,SCH031,Unit 1,2025-08-19,49.1,100,False
STU04008,SCH031,Unit 2,2025-09-02,49.9,100,False
STU04008,SCH031,Midterm,2025-09-18,62.2,100,True
STU04008,SCH031,Unit 3,2025-10-06,46.4,100,False
STU04008,SCH031,Final,2025-10-26,65.5,100,True
STU04009,SCH051,Diagnostic,2025-08-04,78.5,100,True
STU04009,SCH051,Unit 1,2025-08-19,83.6,100,True
STU04009,SCH051,Unit 2,2025-09-02,76.0,100,True
STU04009,SCH051,Midterm,2025-09-18,80.9,100,True
STU04009,SCH051,Unit 3,2025-10-06,100.0,100,True
STU04009,SCH051,Final,2025-10-26,100.0,100,True
STU04010,SCH065,Diagnostic,2025-08-04,61.7,100,True
STU04010,SCH065,Unit 1,2025-08-19,85.5,100,True
STU04010,SCH065,Unit 2,2025-09-02,81.2,100,True
STU04010,SCH065,Midterm,2025-09-18,86.5,100,True
STU04010,SCH065,Unit 3,2025-10-06,98.8,100,True
STU04010,SCH065,Final,2025-10-26,97.6,100,True
STU04011,SCH098,Diagnostic,2025-08-04,100.0,100,True
STU04011,SCH098,Unit 1,2025-08-19,98.0,100,True
STU04011,SCH098,Unit 2,2025-09-02,100.0,100,True
STU04011,SCH098,Midterm,2025-09-18,100.0,100,True
STU04011,SCH098,Unit 3,2025-10-06,100.0,100,True
STU04011,SCH098,Final,2025-10-26,100.0,100,True
STU04012,SCH073,Diagnostic,2025-08-04,100.0,100,True
STU04012,SCH073,Unit 1,2025-08-19,92.3,100,True
STU04012,SCH073,Unit 2,2025-09-02,100.0,100,True
STU04012,SCH073,Midterm,2025-09-18,100.0,100,True
STU04012,SCH073,Unit 3,2025-10-06,100.0,100,True
STU04012,SCH073,Final,2025-10-26,100.0,100,True
STU04013,SCH075,Diagnostic,2025-08-04,86.1,100,True
STU04013,SCH075,Unit 1,2025-08-19,94.3,100,True
STU04013,SCH075,Unit 2,2025-09-02,93.7,100,True
STU04013,SCH075,Midterm,2025-09-18,100.0,100,True
STU04013,SCH075,Unit 3,2025-10-06,100.0,100,True
STU04013,SCH075,Final,2025-10-26,100.0,100,True
STU04014,SCH083,Diagnostic,2025-08-04,43.6,100,False
STU04014,SCH083,Unit 1,2025-08-19,61.4,100,True
STU04014,SCH083,Unit 2,2025-09-02,58.0,100,False
STU04014,SCH083,Midterm,2025-09-18,68.4,100,True
STU04015,SCH028,Diagnostic,2025-08-04,90.3,100,True
STU04015,SCH028,Unit 1,2025-08-19,94.0,100,True
STU04015,SCH028,Unit 2,2025-09-02,100.0,100,True
STU04015,SCH028,Midterm,2025-09-18,100.0,100,True
STU04015,SCH028,Unit 3,2025-10-06,100.0,100,True
STU04015,SCH028,Final,2025-10-26,100.0,100,True
STU04016,SCH036,Diagnostic,2025-08-04,32.3,100,False
STU04016,SCH036,Unit 1,2025-08-19,41.0,100,False
STU04016,SCH036,Unit 2,2025-09-02,45.3,100,False
STU04017,SCH053,Diagnostic,2025-08-04,80.4,100,True
STU04017,SCH053,Unit 1,2025-08-19,88.3,100,True
STU04017,SCH053,Unit 2,2025-09-02,84.9,100,True
STU04017,SCH053,Midterm,2025-09-18,97.1,100,True
STU04017,SCH053,Unit 3,2025-10-06,100.0,100,True
STU04017,SCH053,Final,2025-10-26,100.0,100,True
STU04018,SCH023,Diagnostic,2025-08-04,60.7,100,True
STU04018,SCH023,Unit 1,2025-08-19,62.6,100,True
STU04018,SCH023,Unit 2,2025-09-02,58.7,100,False
STU04018,SCH023,Midterm,2025-09-18,64.4,100,True
STU04018,SCH023,Unit 3,2025-10-06,63.5,100,True
STU04018,SCH023,Final,2025-10-26,63.3,100,True
STU04019,SCH078,Diagnostic,2025-08-04,54.4,100,False
STU04019,SCH078,Unit 1,2025-08-19,39.9,100,False
STU04019,SCH078,Unit 2,2025-09-02,52.5,100,False
STU04020,SCH031,Diagnostic,2025-08-04,78.0,100,True
STU04020,SCH031,Unit 1,2025-08-19,91.0,100,True
STU04020,SCH031,Unit 2,2025-09-02,87.9,100,True
STU04020,SCH031,Midterm,2025-09-18,99.4,100,True
STU04021,SCH044,Diagnostic,2025-08-04,79.9,100,True
STU04021,SCH044,Unit 1,2025-08-19,100.0,100,True
STU04021,SCH044,Unit 2,2025-09-02,85.7,100,True
STU04021,SCH044,Midterm,2025-09-18,100.0,100,True
STU04021,SCH044,Unit 3,2025-10-06,100.0,100,True
STU04021,SCH044,Final,2025-10-26,100.0,100,True
STU04022,SCH009,Diagnostic,2025-08-04,72.2,100,True
STU04022,SCH009,Unit 1,2025-08-19,72.6,100,True
STU04022,SCH009,Unit 2,2025-09-02,74.7,100,True
STU04022,SCH009,Midterm,2025-09-18,71.8,100,True
STU04022,SCH009,Unit 3,2025-10-06,96.3,100,True
STU04022,SCH009,Final,2025-10-26,83.0,100,True
STU04023,SCH077,Diagnostic,2025-08-04,100.0,100,True
STU04023,SCH077,Unit 1,2025-08-19,100.0,100,True
STU04023,SCH077,Unit 2,2025-09-02,100.0,100,True
STU04023,SCH077,Midterm,2025-09-18,100.0,100,True
STU04023,SCH077,Unit 3,2025-10-06,100.0,100,True
STU04023,SCH077,Final,2025-10-26,100.0,100,True
STU04024,SCH064,Diagnostic,2025-08-04,69.9,100,True
STU04024,SCH064,Unit 1,2025-08-19,81.7,100,True
STU04024,SCH064,Unit 2,2025-09-02,87.0,100,True
STU04024,SCH064,Midterm,2025-09-18,97.8,100,True
STU04024,SCH064,Unit 3,2025-10-06,95.1,100,True
STU04024,SCH064,Final,2025-10-26,100.0,100,True
STU04025,SCH085,Diagnostic,2025-08-04,100.0,100,True
STU04025,SCH085,Unit 1,2025-08-19,94.9,100,True
STU04025,SCH085,Unit 2,2025-09-02,100.0,100,True
STU04025,SCH085,Midterm,2025-09-18,100.0,100,True
STU04025,SCH085,Unit 3,2025-10-06,100.0,100,True
STU04025,SCH085,Final,2025-10-26,100.0,100,True
STU04026,SCH019,Diagnostic,2025-08-04,93.2,100,True
STU04026,SCH019,Unit 1,2025-08-19,98.1,100,True
STU04026,SCH019,Unit 2,2025-09-02,100.0,100,True
STU04026,SCH019,Midterm,2025-09-18,100.0,100,True
STU04026,SCH019,Unit 3,2025-10-06,100.0,100,True
STU04026,SCH019,Final,2025-10-26,100.0,100,True
STU04027,SCH097,Diagnostic,2025-08-04,92.8,100,True
STU04027,SCH097,Unit 1,2025-08-19,90.6,100,True
STU04027,SCH097,Unit 2,2025-09-02,100.0,100,True
STU04028,SCH064,Diagnostic,2025-08-04,80.3,100,True
STU04028,SCH064,Unit 1,2025-08-19,82.4,100,True
STU04028,SCH064,Unit 2,2025-09-02,79.5,100,True
STU04028,SCH064,Midterm,2025-09-18,100.0,100,True
STU04028,SCH064,Unit 3,2025-10-06,100.0,100,True
STU04029,SCH028,Diagnostic,2025-08-04,73.2,100,True
STU04029,SCH028,Unit 1,2025-08-19,93.2,100,True
STU04029,SCH028,Unit 2,2025-09-02,82.3,100,True
STU04029,SCH028,Midterm,2025-09-18,88.8,100,True
STU04029,SCH028,Unit 3,2025-10-06,67.1,100,True
STU04029,SCH028,Final,2025-10-26,100.0,100,True
STU04030,SCH003,Diagnostic,2025-08-04,61.4,100,True
STU04030,SCH003,Unit 1,2025-08-19,68.7,100,True
STU04030,SCH003,Unit 2,2025-09-02,100.0,100,True
STU04030,SCH003,Midterm,2025-09-18,78.4,100,True
STU04030,SCH003,Unit 3,2025-10-06,81.9,100,True
STU04030,SCH003,Final,2025-10-26,89.7,100,True
STU04031,SCH050,Diagnostic,2025-08-04,81.1,100,True
STU04031,SCH050,Unit 1,2025-08-19,100.0,100,True
STU04031,SCH050,Unit 2,2025-09-02,88.0,100,True
STU04031,SCH050,Midterm,2025-09-18,98.9,100,True
STU04031,SCH050,Unit 3,2025-10-06,100.0,100,True
STU04031,SCH050,Final,2025-10-26,100.0,100,True
STU04032,SCH075,Diagnostic,2025-08-04,55.4,100,False
STU04032,SCH075,Unit 1,2025-08-19,52.7,100,False
STU04032,SCH075,Unit 2,2025-09-02,48.2,100,False
STU04032,SCH075,Midterm,2025-09-18,49.7,100,False
STU04032,SCH075,Unit 3,2025-10-06,64.5,100,True
STU04032,SCH075,Final,2025-10-26,48.5,100,False
STU04033,SCH008,Diagnostic,2025-08-04,86.3,100,True
STU04033,SCH008,Unit 1,2025-08-19,86.6,100,True
STU04033,SCH008,Unit 2,2025-09-02,85.3,100,True
STU04034,SCH041,Diagnostic,2025-08-04,100.0,100,True
STU04034,SCH041,Unit 1,2025-08-19,98.5,100,True
STU04034,SCH041,Unit 2,2025-09-02,100.0,100,True
STU04034,SCH041,Midterm,2025-09-18,100.0,100,True
STU04034,SCH041,Unit 3,2025-10-06,100.0,100,True
STU04034,SCH041,Final,2025-10-26,100.0,100,True
STU04035,SCH040,Diagnostic,2025-08-04,82.2,100,True
STU04035,SCH040,Unit 1,2025-08-19,62.3,100,True
STU04035,SCH040,Unit 2,2025-09-02,82.9,100,True
STU04036,SCH062,Diagnostic,2025-08-04,53.6,100,False
STU04036,SCH062,Unit 1,2025-08-19,71.3,100,True
STU04036,SCH062,Unit 2,2025-09-02,87.5,100,True
STU04036,SCH062,Midterm,2025-09-18,92.0,100,True
STU04036,SCH062,Unit 3,2025-10-06,91.5,100,True
STU04036,SCH062,Final,2025-10-26,81.1,100,True
STU04037,SCH004,Diagnostic,2025-08-04,68.2,100,True
STU04037,SCH004,Unit 1,2025-08-19,90.1,100,True
STU04037,SCH004,Unit 2,2025-09-02,85.6,100,True
STU04037,SCH004,Midterm,2025-09-18,81.2,100,True
STU04037,SCH004,Unit 3,2025-10-06,81.0,100,True
STU04037,SCH004,Final,2025-10-26,96.5,100,True
STU04038,SCH100,Diagnostic,2025-08-04,80.1,100,True
STU04038,SCH100,Unit 1,2025-08-19,77.7,100,True
STU04038,SCH100,Unit 2,2025-09-02,100.0,100,True
STU04038,SCH100,Midterm,2025-09-18,100.0,100,True
STU04038,SCH100,Unit 3,2025-10-06,100.0,100,True
STU04038,SCH100,Final,2025-10-26,100.0,100,True
STU04039,SCH084,Diagnostic,2025-08-04,88.5,100,True
STU04039,SCH084,Unit 1,2025-08-19,93.4,100,True
STU04039,SCH084,Unit 2,2025-09-02,100.0,100,True
STU04039,SCH084,Midterm,2025-09-18,100.0,100,True
STU04039,SCH084,Unit 3,2025-10-06,100.0,100,True
STU04039,SCH084,Final,2025-10-26,96.8,100,True
STU04040,SCH025,Diagnostic,2025-08-04,93.2,100,True
STU04040,SCH025,Unit 1,2025-08-19,98.8,100,True
STU04040,SCH025,Unit 2,2025-09-02,100.0,100,True
STU04040,SCH025,Midterm,2025-09-18,97.5,100,True
STU04040,SCH025,Unit 3,2025-10-06,100.0,100,True
STU04040,SCH025,Final,2025-10-26,100.0,100,True
STU04041,SCH056,Diagnostic,2025-08-04,43.1,100,False
STU04041,SCH056,Unit 1,2025-08-19,28.1,100,False
STU04041,SCH056,Unit 2,2025-09-02,74.9,100,True
STU04042,SCH013,Diagnostic,2025-08-04,84.1,100,True
STU04042,SCH013,Unit 1,2025-08-19,96.5,100,True
STU04042,SCH013,Unit 2,2025-09-02,74.2,100,True
STU04042,SCH013,Midterm,2025-09-18,99.3,100,True
STU04042,SCH013,Unit 3,2025-10-06,85.6,100,True
STU04042,SCH013,Final,2025-10-26,100.0,100,True
STU04043,SCH092,Diagnostic,2025-08-04,43.0,100,False
STU04043,SCH092,Unit 1,2025-08-19,38.4,100,False
STU04043,SCH092,Unit 2,2025-09-02,55.1,100,False
STU04043,SCH092,Midterm,2025-09-18,58.1,100,False
STU04043,SCH092,Unit 3,2025-10-06,79.2,100,True
STU04043,SCH092,Final,2025-10-26,52.7,100,False
STU04044,SCH064,Diagnostic,2025-08-04,98.4,100,True
STU04044,SCH064,Unit 1,2025-08-19,100.0,100,True
STU04044,SCH064,Unit 2,2025-09-02,94.1,100,True
STU04044,SCH064,Midterm,2025-09-18,100.0,100,True
STU04044,SCH064,Unit 3,2025-10-06,100.0,100,True
STU04044,SCH064,Final,2025-10-26,100.0,100,True
STU04045,SCH039,Diagnostic,2025-08-04,90.3,100,True
STU04045,SCH039,Unit 1,2025-08-19,97.9,100,True
STU04045,SCH039,Unit 2,2025-09-02,93.9,100,True
STU04045,SCH039,Midterm,2025-09-18,93.9,100,True
STU04045,SCH039,Unit 3,2025-10-06,76.2,100,True
STU04045,SCH039,Final,2025-10-26,100.0,100,True
STU04046,SCH023,Diagnostic,2025-08-04,98.3,100,True
STU04046,SCH023,Unit 1,2025-08-19,89.0,100,True
STU04046,SCH023,Unit 2,2025-09-02,98.0,100,True
STU04046,SCH023,Midterm,2025-09-18,100.0,100,True
STU04046,SCH023,Unit 3,2025-10-06,96.7,100,True
STU04046,SCH023,Final,2025-10-26,100.0,100,True
STU04047,SCH035,Diagnostic,2025-08-04,79.4,100,True
STU04047,SCH035,Unit 1,2025-08-19,98.8,100,True
STU04047,SCH035,Unit 2,2025-09-02,80.5,100,True
STU04047,SCH035,Midterm,2025-09-18,95.1,100,True
STU04047,SCH035,Unit 3,2025-10-06,86.3,100,True
STU04047,SCH035,Final,2025-10-26,95.3,100,True
STU04048,SCH004,Diagnostic,2025-08-04,65.8,100,True
STU04048,SCH004,Unit 1,2025-08-19,64.8,100,True
STU04048,SCH004,Unit 2,2025-09-02,73.8,100,True
STU04048,SCH004,Midterm,2025-09-18,89.3,100,True
STU04048,SCH004,Unit 3,2025-10-06,93.5,100,True
STU04048,SCH004,Final,2025-10-26,87.8,100,True
STU04049,SCH049,Diagnostic,2025-08-04,49.3,100,False
STU04049,SCH049,Unit 1,2025-08-19,39.6,100,False
STU04049,SCH049,Unit 2,2025-09-02,62.1,100,True
STU04049,SCH049,Midterm,2025-09-18,56.9,100,False
STU04049,SCH049,Unit 3,2025-10-06,66.7,100,True
STU04049,SCH049,Final,2025-10-26,71.0,100,True
STU04050,SCH064,Diagnostic,2025-08-04,86.7,100,True
STU04050,SCH064,Unit 1,2025-08-19,97.1,100,True
STU04050,SCH064,Unit 2,2025-09-02,87.1,100,True
STU04050,SCH064,Midterm,2025-09-18,92.4,100,True
STU04050,SCH064,Unit 3,2025-10-06,100.0,100,True
STU04050,SCH064,Final,2025-10-26,100.0,100,True
STU04051,SCH048,Diagnostic,2025-08-04,87.7,100,True
STU04051,SCH048,Unit 1,2025-08-19,74.1,100,True
STU04051,SCH048,Unit 2,2025-09-02,75.6,100,True
STU04051,SCH048,Midterm,2025-09-18,92.3,100,True
STU04051,SCH048,Unit 3,2025-10-06,88.9,100,True
STU04051,SCH048,Final,2025-10-26,90.9,100,True
STU04052,SCH030,Diagnostic,2025-08-04,71.8,100,True
STU04052,SCH030,Unit 1,2025-08-19,80.8,100,True
STU04052,SCH030,Unit 2,2025-09-02,72.3,100,True
STU04053,SCH014,Diagnostic,2025-08-04,99.0,100,True
STU04053,SCH014,Unit 1,2025-08-19,100.0,100,True
STU04053,SCH014,Unit 2,2025-09-02,100.0,100,True
STU04053,SCH014,Midterm,2025-09-18,100.0,100,True
STU04053,SCH014,Unit 3,2025-10-06,100.0,100,True
STU04053,SCH014,Final,2025-10-26,100.0,100,True
STU04054,SCH010,Diagnostic,2025-08-04,80.9,100,True
STU04054,SCH010,Unit 1,2025-08-19,98.5,100,True
STU04054,SCH010,Unit 2,2025-09-02,90.2,100,True
STU04054,SCH010,Midterm,2025-09-18,86.5,100,True
STU04054,SCH010,Unit 3,2025-10-06,100.0,100,True
STU04055,SCH008,Diagnostic,2025-08-04,100.0,100,True
STU04055,SCH008,Unit 1,2025-08-19,98.4,100,True
STU04055,SCH008,Unit 2,2025-09-02,97.2,100,True
STU04055,SCH008,Midterm,2025-09-18,100.0,100,True
STU04055,SCH008,Unit 3,2025-10-06,100.0,100,True
STU04055,SCH008,Final,2025-10-26,100.0,100,True
STU04056,SCH087,Diagnostic,2025-08-04,91.7,100,True
STU04056,SCH087,Unit 1,2025-08-19,99.9,100,True
STU04056,SCH087,Unit 2,2025-09-02,100.0,100,True
STU04056,SCH087,Midterm,2025-09-18,100.0,100,True
STU04056,SCH087,Unit 3,2025-10-06,100.0,100,True
STU04056,SCH087,Final,2025-10-26,100.0,100,True
STU04057,SCH063,Diagnostic,2025-08-04,63.6,100,True
